2024-08-06 14:08:01: -- 分析开始 Periodic Timer
2024-08-06 14:08:04: Do Not Propagate Deletions: 1-way deletions reverted: 12309
2024-08-06 14:08:04: /2018/05/20180526_180910.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_181030.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_181036.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_181258.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_181714.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_181736.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_181834.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_181852.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_181906.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_182046.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_182116.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_182124.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_182136.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_182158.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_182926.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_183050.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_183216.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_183228.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_183230.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_183614.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_183626.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_183642.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_183704.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_183744.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_183806.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_192022.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_192126.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_192134.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_192844.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_192910.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_193206.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_193210.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_193216.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_193854.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_195032.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_195038.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_195040.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_195056.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_195124.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_195632.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_195914.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: 变更：94， 冲突：0， 复制时间：0， 复制状态：0， 错误： 0, All: 41445
2024-08-06 14:08:04: Left to Right: Copy File: 94 
2024-08-06 14:08:04: == 同步开始由 Periodic Timer
2024-08-06 14:08:05: File Systems limited number of parallel threads to 8
2024-08-06 14:08:05: 新建复制 'F:/photo_script/donephotos/2014/11/20141107_104939.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2014/11/20141107_104939.jpg' (441,666)
2024-08-06 14:08:07: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_195426.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_195426.jpg' (6,002,921)
2024-08-06 14:08:07: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_195420.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_195420.jpg' (5,718,192)
2024-08-06 14:08:07: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_195414.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_195414.jpg' (5,852,786)
2024-08-06 14:08:07: 覆盖复制 'F:/photo_script/donephotos/2018/05/20180526_195632.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_195632.jpg' (5,117,284)
2024-08-06 14:08:07: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_195658.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_195658.jpg' (5,163,113)
2024-08-06 14:08:07: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_195652.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_195652.jpg' (5,078,242)
2024-08-06 14:08:07: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_195644.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_195644.jpg' (5,398,626)
2024-08-06 14:08:07: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_195920.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_195920.jpg' (5,867,566)
2024-08-06 14:08:07: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_195904.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_195904.jpg' (5,776,599)
2024-08-06 14:08:07: 覆盖复制 'F:/photo_script/donephotos/2018/05/20180526_195914.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_195914.jpg' (6,310,040)
2024-08-06 14:08:08: == 同步完成. 历时: 00:00:07, 速度: 84.59 MB/s, 完成: 94, 错误: 0
